3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6_e1_152.lus,base,2.412,7,2642,31,0,0,Not Found,safe,26 24 21 18 13 6,2.762
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6_e1_152_e1_391.lus,base,1.257,7,1674,17,0,1,Not Found,safe,18 17 16 14 9 4,1.596
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6_e2_589_e2_506.lus,base,0.231,2,159,12,0,0,Not Found,unsafe,10 1,0.569
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6_e2_589_e3_349.lus,base,0.232,2,159,12,0,0,Not Found,unsafe,10 1,0.568
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6_e2_893.lus,base,0.22,2,172,13,0,0,Not Found,unsafe,11 2,0.556
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6_e3_294_e1_956.lus,base,0.218,2,159,12,0,0,Not Found,unsafe,10 1,0.557
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6_e3_294_e3_47.lus,base,0.22,2,172,13,0,0,Not Found,unsafe,11 2,0.567
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/car_6_e3_294_e5_979.lus,l2l1,0.252,2,172,13,0,0,Not Found,unsafe,11 2,0.576
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/cd.lus,base,10.461,9,11048,96,2,47,Not Found,safe,123 119 115 108 98 83 60 30,10.835
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/cd_e7_621_e7_669.lus,l2l1,0.176,3,203,10,2,0,Not Found,unsafe,7 2 0,0.499
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/cd_e7_8.lus,base,0.578,6,815,18,2,3,Not Found,unsafe,6 4 3 2 1 0,0.913
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/Gas.lus,base,0.027,1,20,2,0,0,Not Found,timeout,2,290.323
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1.lus,base,0.55,4,447,14,0,0,Not Found,safe,10 7 6,0.887
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1_e1_846_e1_1317.lus,base,0.625,4,539,13,0,0,Not Found,safe,4 1 0,0.978
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1_e1_846_e3_1060.lus,l2l1,0.369,4,314,8,0,0,Not Found,safe,5 1 0,0.682
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1_e1_846_e7_397.lus,l1l2,0.556,4,538,16,0,0,Not Found,safe,12 9 5,0.87
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1_e2_1102_e1_317.lus,base,0.639,4,547,14,0,0,Not Found,safe,14 12 7,0.986
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1_e2_1102_e2_943.lus,l1l2,0.308,3,293,11,0,0,Not Found,safe,15 10,0.611
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1_e2_1102_e3_961.lus,l2l1,0.251,3,255,10,0,0,Not Found,safe,11 9,0.549
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163.lus,l2l1,0.343,4,356,13,0,0,Not Found,safe,7 6 4,0.681
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_1_e7_606.lus,l1l2,0.653,4,696,17,0,0,Not Found,safe,17 13 9,0.977
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_2.lus,base,62.337,13,16069,130,0,63,Not Found,safe,17 14 11 9 8 7 6 5 4 3 2 1,62.918
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_2_e1_1116_e1_556.lus,l1l2,4.628,7,2753,37,0,3,Not Found,unsafe,13 10 8 7 6 3 0,5.243
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/simulation/metros_2_e1_1116_e2_617.lus,l1l2,0.544,4,563,14,0,0,Not Found,safe,5 2 0,0.858
