3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e2_158.lus,l2l1,0.058,2,27,1,0,0,Not Found,valid,1,0.428
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e3_511.lus,l2l1,0.068,2,27,1,0,0,Not Found,valid,1,0.428
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e7_4070.lus,l2l1,0.023,0,2,0,0,0,Not Found,invalid,Not Found,0.404
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e1_4783.lus,l2l1,0.068,2,27,1,0,0,Not Found,valid,1,0.436
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e2_5343_e1_988.lus,base,0.068,2,27,1,0,0,Not Found,valid,1,0.437
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e3_3846.lus,base,0.061,2,27,1,0,0,Not Found,valid,1,0.448
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e3_5422_e1_2288.lus,l2l1,0.076,2,27,1,0,0,Not Found,valid,1,0.436
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e3_5422_e2_3135.lus,base,0.056,2,27,1,0,0,Not Found,valid,1,0.416
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3_e7_4884.lus,base,0.022,0,2,0,0,0,Not Found,invalid,Not Found,0.404
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_3.lus,l2l1,0.066,2,27,1,0,0,Not Found,valid,1,0.426
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e1_4312.lus,base,1.752,5,1456,20,6,0,Not Found,valid,17 12 8 3,2.125
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303.lus,l2l1,2.624,5,1996,21,4,0,Not Found,valid,23 18 11 4,2.941
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e2_2251.lus,base,2.062,5,1819,24,7,2,Not Found,valid,31 26 19 9,2.446
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e7_2499.lus,base,0.104,1,29,3,0,0,Not Found,invalid,1,0.481
